AlbumId,AlbumName,AlbumReleaseDate,GenreId,ArtistId,AlbumPopularity,TotalTracks
5cT7ee1sy2oEbFalP4asS4,Tommy,1969-05-23,6LbbHFEajG9e4m0G3L47c4,67ea9eGLXYMsO2eYQRui3w,64,13
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,6Z2zCs1MpOt6gWJQeUnP0X,4TMHGUX5WI7OOm53PqSDAT,31,5
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,5ExJq0xcyLIKpyPNEtR1Hy,4TMHGUX5WI7OOm53PqSDAT,31,8
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,0vynEdnbsrOqAkCV8nVDV9,4TMHGUX5WI7OOm53PqSDAT,31,6
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,7LDo4ofK0ldQTjgdFS2YVv,4TMHGUX5WI7OOm53PqSDAT,31,7
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,5VyKZRdxQ3bpgHvqYorbvM,4TMHGUX5WI7OOm53PqSDAT,31,9
3qzvxfhCWUYsJuVSOSv0AP,Grateful Dead,1967-01-01,2Dm5ota2DMPyl20pOsCQZg,4TMHGUX5WI7OOm53PqSDAT,31,1
36G9sqbDXXbE7Mv9GTDMXd,Book Of Dreams,1977-01-01,2zI3bUYn2pcF27of6i2oqK,6QtGlUje9TIkLrgPZrESuk,60,2
20Y9wHWIxNFvqplgHmqmUl,The Best Of Don McLean,1988-01-01,1fDsrQ23eTAVFElUMaf38X,1gRNBaI4yn6wCCTvRhGWh8,61,1
10v912xgTZbjAtYfyKWJCS,Highway to Hell,1979-07-27,2zYzyRzz6pRmhPzyfMEC8s,711MCceyCBcFnzjGY4Q7Un,81,1
3Zkggi5I9uH5x94DuN6u1S,Hits Back,2013-08-26,45xBWOa6oEAk1WlVyr5QAB,3RGLhK1IP9jnYFH4BRFJBS,63,4
3Zkggi5I9uH5x94DuN6u1S,Hits Back,2013-08-26,2hOi0U15nSrV9ueYLCtvE2,3RGLhK1IP9jnYFH4BRFJBS,63,19
1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),1982-01-01,3AySFupxPGQWjauQfFXcr0,3RGLhK1IP9jnYFH4BRFJBS,76,5
2UxN3UKyS3Z5r0Sra8A5RF,Sandinista! (Remastered),1980-01-01,1DVZCooCJVp4DmCteQ5XlM,3RGLhK1IP9jnYFH4BRFJBS,58,22
49kzgMsxHU5CTeb2XmFHjo,The Clash (Remastered),1977-01-01,6IMlcKjsIM3l3yXWykTa3y,3RGLhK1IP9jnYFH4BRFJBS,59,12
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),1979-01-01,0jnFDxgNhS156vu6roUVco,3RGLhK1IP9jnYFH4BRFJBS,73,10
70NjH8NkxcbYNvWAHnyv1e,From Here to Eternity (Live) [Remastered],1999-01-01,744eHv8kvVhIYc4le3NEvt,3RGLhK1IP9jnYFH4BRFJBS,38,8
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),1979-01-01,6wtmql7FJ7SSLuSw8JD8rX,3RGLhK1IP9jnYFH4BRFJBS,73,6
3Zkggi5I9uH5x94DuN6u1S,Hits Back,2013-08-26,0mlwPYU0ApElSjZN4yA4L9,3RGLhK1IP9jnYFH4BRFJBS,63,2
4NEvCc6vHcsCPviWPCCrVg,Give 'Em Enough Rope (Remastered),1978-01-01,2rUVY6uXm8J0IEr230B1L1,3RGLhK1IP9jnYFH4BRFJBS,49,4
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),1979-01-01,72boGlgSwUK01n44O2tOCv,3RGLhK1IP9jnYFH4BRFJBS,73,8
1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),1982-01-01,31l6t3Jq09uywRTVGbzant,3RGLhK1IP9jnYFH4BRFJBS,76,1
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),1979-01-01,5jzma6gCzYtKB1DbEwFZKH,3RGLhK1IP9jnYFH4BRFJBS,73,1
1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),1982-01-01,56KqaFSGTb7ifpt16t5Y1N,3RGLhK1IP9jnYFH4BRFJBS,76,4
2EpuND32cO7CX0gXZl2NB6,Reggatta De Blanc (Remastered 2003),1979-10-02,1oYYd2gnWZYrt89EBXdFiO,5NGO30tJxFlKixkPSgXcFE,74,1
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),1979-01-01,7FYkZkF9fog6WS818wJnhl,3RGLhK1IP9jnYFH4BRFJBS,73,2
3ac83yxb1hxAjFiuJCdGNm,Complete Studio Rarities Collection,2013-07-26,0BBcbPbTWW8MaLKIDHtsAi,4TMHGUX5WI7OOm53PqSDAT,40,27
1W5CtQ7Ng0kP3lXyz7PIT2,In Through the out Door (Remaster),1979-08-15,5hhVpGIBlqAU5yJEOmrk5o,36QJpDe2go2KgaRleHCDTp,63,6
1AL5oXZRtTc8PyhcTwg4xQ,Texas Flood (Legacy Edition),1983-01-01,0h4jHdNzUrV9eGR2PT5R8c,5fsDcuclIe8ZiBD5P787K1,68,10
75ktQ1w8qwjVqRGhgxTWVa,Shades of Deep Purple,1968-07-01,5nQxyQQgU1SQFMf2qEpcje,568ZhdwyaiCyOGJRtNYhWf,52,9
2Y7dwu7XmkrGi6zphZiYsu,Storyteller - The Complete Anthology: 1964 - 1990,1989-01-01,5n1amEDwVKucAGMqePk9yN,2y8Jo9CKhJvtfeKOsYzRdT,58,1
7IKUTIc9UWuVngyGPtqNHS,L.A. Woman,1971-04-19,4nKmlUaUiUN4rpMGYnUPAu,22WZ7M8sxp5THdruNY3gXt,72,7
1jWmEhn3ggaL6isoyLfwBn,The Doors,1967-01-04,4pxHVL0syMQwYK3BxDaTIs,22WZ7M8sxp5THdruNY3gXt,75,10
5fnE49AqsSBaLC62nfo3q1,Northern Lights-Southern Cross (Expanded Edition),1975-11-01,4wqotHffqphGPqkFtJSQ5o,6d4jrmreCmsenscuieJERc,50,8
5fnE49AqsSBaLC62nfo3q1,Northern Lights-Southern Cross (Expanded Edition),1975-11-01,6sJlkqZqUOLXjWKJrDgRmd,6d4jrmreCmsenscuieJERc,50,4
3PkdGRruLnJ9zCtANiDrpB,Buffalo Springfield,1966-12-05,1qRA5BS78u3gME0loMl9AA,3eskO5m0H4yiF64vRySBjr,74,1
1KytsXm6VQcyX5B5m8HBNa,In the Dark,1987-01-01,0mJQlCl9YgxW7kyeltNiVk,4TMHGUX5WI7OOm53PqSDAT,53,1
6k1iylSzWOs7SgavxlJ8kt,Electric Warrior,1971-09-24,6FsQrRpBLgsrFeAeiQqytm,3dBVyJ7JuOMt4GE9607Qin,68,6
7IKUTIc9UWuVngyGPtqNHS,L.A. Woman,1971-04-19,14qbY7LbhcXwECCGqH2z7U,22WZ7M8sxp5THdruNY3gXt,72,8
7IKUTIc9UWuVngyGPtqNHS,L.A. Woman,1971-04-19,0fzG0n1PEloLvlOFc0GVEZ,22WZ7M8sxp5THdruNY3gXt,72,6
7IKUTIc9UWuVngyGPtqNHS,L.A. Woman,1971-04-19,2Sjez1CwJv8Pz018CxKjWa,22WZ7M8sxp5THdruNY3gXt,72,4
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,6PtRNOkuXALHwogMnc9NCx,22WZ7M8sxp5THdruNY3gXt,71,11
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,2r63hMQCds09Rf30DrNTav,22WZ7M8sxp5THdruNY3gXt,71,6
4tUFPs9QbSIUEMk75amzJh,Cahoots (Deluxe Edition / 2021 Remix),1971-01-01,6GGZMQ6VLnsnpbMcm6xKGy,6d4jrmreCmsenscuieJERc,26,4
7uqVE9qWdqjtDeLpdHyMxP,The Last Waltz (Deluxe Version),2002-12-16,0jo6RYrOvzGSjtmgf7EEIg,6d4jrmreCmsenscuieJERc,56,4
0ky5kdvfPxSmSpj03hpSAE,Music From Big Pink (Remastered),1968-07-01,0P7DoyGrr4Wp9w5TotEtUC,6d4jrmreCmsenscuieJERc,66,5
5WBx64FIN04CvM2T1MGrUN,Nashville Skyline,1969-04-09,4K1imZQQ0yKtJ40vGmUajS,74ASZWbe4lXaubB36ztrGX,65,1
0DFYbYCcHCEJPcN1hODG6K,Plastic Ono Band,1970-12-11,4bN43jYf41eIjJZ3UXQpuA,4x1nvY2FN8jxqAFA0DA02H,63,2
3uFZf8rykoHo7XMIQVYW6r,Axis: Bold As Love,1967-12-01,3qebSLgUwaEqbwCM5sj5Kh,776Uo845nYHJpNaStv1Ds4,70,9
5cGElNWN4q4dT9EtVsf3mZ,The Elektra Years 1978 - 1987,2016-03-11,0nFKHCf1Ibij8m370l2KlZ,6DCIj8jNaNpBz8e5oKFPtp,48,1
3bosyDPGOYmLnwMNhU06Rx,La Folie,1981-01-01,2AX5E86cn9n2dgioZEjirI,0RUEHcBiENFEqxgicqS2ig,65,9
4YimfceN1R0nOS9CefIFhm,Once Upon A Time (Super Deluxe),1985-01-01,2x5IXUFOcvvBUtEpnCBNlp,6hN9F0iuULZYWXppob22Aj,73,5
2hallpchkYldMa5lGGf1Ko,Love,1985-10-18,3qLZ866ZfaK0B0R5FIqXLG,49DW3KvkyjHO35mK1JnSyS,66,9
48NYXFdasUBuSeO3RAolt3,Learning to Crawl (Expanded & Remastered),1984-01-01,4cMHCRLPNoEbpnl2rz6GS9,0GByy3DcfbQwDvXGCWmzv9,73,2
6gMv3MgFlieOM6Uz5GZBzy,Document (R.E.M. No. 5),1987-09-01,7oYpzJ79R3RAJOfBvUKVjb,5BcAKTbp20cv7tC5VqPFoC,64,6
2ikq6LspaBbUG2qyiV5qdx,So (Remastered),1986-05-19,4AUS8KNz7zX8XFu9L38GT0,7C4sUpWGlTy7IANjruj02I,65,2
1zcm3UvHNHpseYOUfd0pna,Breakfast In America (Deluxe Edition),1979-03-29,6mHOcVtsHLMuesJkswc0GZ,3JsMj0DEzyWc0VDlHuy9Bx,78,2
7LPfdVDw4uXf9Bw5LQDESf,Heartbeat City (Expanded Edition),1984-01-01,2lFFiNm0XtgJ6wkdncTB4k,6DCIj8jNaNpBz8e5oKFPtp,70,4
4GDchmJ8oESRJ58cDXvnE0,Cargo,1983-01-01,3iA4foXIFpekwHyma7pRs1,0f3EsoviYnRKTkmayI3cux,62,2
0u34k1ANjgZ47uQfG9yaLj,Greatest Hits: Huey Lewis And The News,2006-01-01,2olVm1lHicpveMAo4AUDRB,7A9yZMTrFZcgEWAX2kBfK6,71,3
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,1MR950KaknDDJ2PyU5NQDa,22WZ7M8sxp5THdruNY3gXt,71,3
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,1tBMs9Rmw3UMvPJrsXsUyL,22WZ7M8sxp5THdruNY3gXt,71,9
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,2hdeaGl9nT3UoQIgSqctHj,22WZ7M8sxp5THdruNY3gXt,71,10
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,2g3JAKjKruTL40VffoGLmg,22WZ7M8sxp5THdruNY3gXt,71,5
6AFLOkpJjFF652jevcSOZX,Morrison Hotel,1970-02-09,6KVM6U9Wcxgjh0jDjoRDgh,22WZ7M8sxp5THdruNY3gXt,71,2
6v5IVMmY1IvWtbfnQoiFSf,Strange Days,1967-09-25,1Jmqubf9kGkWeYQXQKImL5,22WZ7M8sxp5THdruNY3gXt,73,7
75bLu4Ung5QbMdJYxx7wTI,The Soft Parade,1969-07-21,13ejmQX8lVzeKijqMWiNO7,22WZ7M8sxp5THdruNY3gXt,62,8
2sXJQdHykPYcRQ7xFhwzMR,In Color,1977-09-01,1JkZg3eMQTmTn93E8Yd3UL,1LB8qB5BPb3MHQrfkvifXU,62,4
7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13,4pbG9SUmWIvsROVLF0zF9s,3WrFJ7ztbogyGnTHbHJFl2,76,4
57lcTrUlYgfMIPvBUsVU6h,Purple (2019 Remaster),1994-06-07,6qLEOZvf5gI7kWE63JE7p3,2UazAtjfzqBF0Nho2awK4z,73,4
6D9urpsOWWKtYvF6PaorGE,Elephant,2003-04-01,3dPQuX8Gs42Y7b454ybpMR,4F84IBURUo98rz4r61KF70,81,1
69GTpu2TQvWQNOjhIVyzRL,00020225,2019-10-18,1pXgBjIvALm97lDhroan2E,7jy3rLJdDQY21OgRLCZ9sD,54,7
54V1ljNtyzAm053oJqi0SH,Second Helping,1974-04-15,7e89621JPkKaeDSTQ3avtg,4MVyzYMgTwdP7Z49wAZHx0,0,1
0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),1977-02-04,0ofHAoxe9vBkTCp2UQIavz,08GQAI4eElDnROBrJRGE0X,86,2
7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,1967-05-12,0wJoRiX5K5BxlqZTolB2LD,776Uo845nYHJpNaStv1Ds4,74,1
1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),1982-01-01,39shmbIHICJ2Wxnk1fPSdz,3RGLhK1IP9jnYFH4BRFJBS,76,3
7MejfRSNnrpcLZIxkeZDqR,Leftoverture (Expanded Edition),1976-01-01,4DMKwE2E2iYDKY01C335Uw,2hl0xAkS2AIRAu23TVMBG1,70,1
6r7LZXAVueS5DqdrvXJJK7,Paranoid (Remaster),1970-09-18,3IOQZRcEkplCXg6LofKqE9,5M52tdBnJaKSvOpJGz8mfZ,73,4
4l4u9e9jSbotSXNjYfOugy,Let It Bleed,1969-12-05,6H3kDe7CGoWYBabAeVWGiD,22bE4uQ6baNwSHPVcDxLCe,0,1
52AeC4gwbxDfFlLHgK1ByD,Urban Hymns (Remastered 2016),1997-09-29,57iDDD9N9tTWe75x6qhStw,2cGwlqi3k18jFpUyTrsR84,76,1
1YCC4oZXg2zGn7pVSKVlGF,Dressed To Kill,1975-03-19,6KTv0Z8BmVqM7DPxbGzpVC,07XSN3sPlIlB2L2XNcTwJw,70,10
0zKjnOsXxs63unPR6TWoHq,School's Out,1972-01-01,5Z8EDau8uNcP1E8JvmfkZe,3EhbVgyfGd7HkpsagwL9GS,64,1
6yEuIwTQpciH1qtj7mP5GK,Out Of Time,1991-03-12,31AOj9sFz2gM0O3hMARRBx,5BcAKTbp20cv7tC5VqPFoC,0,2
1LgPUiosPMevbB4NHxcNiO,Straight Shooter,1975-01-01,3KPwt1LBpt1jVSHz8GXERo,5AEG63ajney2BoDXi0Vb84,63,2
70lQYZtypdCALtFVlQAcvx,Led Zeppelin II (1994 Remaster),1969-10-22,3MODES4TNtygekLl146Dxd,36QJpDe2go2KgaRleHCDTp,74,7
0B4wezbhEPFRVb4feiNBeM,Golden Hits,1965-01-01,7CoyMk4h3sG9HFwSuT4bDE,1RP2UpEaRzkF0Id3JigqD8,56,7
7IHtSLCPFIRxhDSErCZzYy,Gold,2006-01-01,2h1Xj6D76ygKS3tu9DgIY5,7gi3jmwpUpNWdswT8eEprF,52,12
7LmhShcQUdQf0vbfa6VUPn,Mama Tried/ Pride In What I Am,2006-01-01,6h3YJ05BovN1Pgk145J3r9,2ptmyXoL7poH6Zq62h1QT9,54,1
38YMI8jMA7RotlUBZJNtcs,All-Time Greatest Hits,2010-08-31,762yvPz59OMgb7gGLws6Vi,2FMZn5P3WATd7Il6FgPJNu,3,1
77EM0wkGevYQcBo1AJt7B0,Bellamy Brothers,1976-07-01,064SVQsmWl5EF0zahmzkQk,5iB5AWIa7qreioi0AF3Bxa,62,6
7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,1967-05-12,5H6Jp0syB5yEPk7SWYdlmk,776Uo845nYHJpNaStv1Ds4,74,7
5vxBOzakDbJleNA1rbA7FQ,Couldn't Stand The Weather (Legacy Edition),1984-01-01,5XNpdKmlLJPUbwKQceX2tW,5fsDcuclIe8ZiBD5P787K1,63,18
0lITGovWgaQGi42EfqcE5P,Young Americans (2016 Remaster),1975-03-07,0iWHMJwpVl46UJ2KZ2IEKt,0oSGxfWSnnOXhD2fKuz2Gy,62,7
0lITGovWgaQGi42EfqcE5P,Young Americans (2016 Remaster),1975-03-07,1ipVdOvDm2PrCTWu3T24I2,0oSGxfWSnnOXhD2fKuz2Gy,62,3
4owqIN3fEihgh8u5e1PLBh,Trouble & Me,1964-01-01,2pVQtg1gfTftOLugm5ENov,0NqxUSg57tX1o1WG7VU1Vp,41,7
2RrnTUG3xhFepE2eeaSozR,Six Days on the Road,1996-01-01,1tswBQlL2Bklbb82GHxKoW,4bsWHdJkFtq1r3TcXtKGdv,45,1
26KWAh3Wvw9LjeyxjTEZqa,The Complete Capitol Hits Of Faron Young,2000-01-01,4dim8F8t01qimHOmr6S3Gd,6uvq6FeVsmhOWfJHxVNeBL,50,15
0B4wezbhEPFRVb4feiNBeM,Golden Hits,1965-01-01,2X4uFSf7nQPSSwTxw1RRxX,1RP2UpEaRzkF0Id3JigqD8,56,9
6vtxlSMG7LpObTInWIck89,Greatest Hits - Finest Performances,1996-01-01,159pWujPHIbLHoStbgrh6L,1RP2UpEaRzkF0Id3JigqD8,37,6
6vtxlSMG7LpObTInWIck89,Greatest Hits - Finest Performances,1996-01-01,36Ew5C2l5r1GAZifRhp4YG,1RP2UpEaRzkF0Id3JigqD8,37,1
1lsOkbVF2Wk8U1IrF3FWLa,Don't Let the Old Man In,2018-12-07,4DLSN6f2Cp5eWIa5Vfn9kj,2bA6fzP0lMAQ4kz6CF61w8,46,1
2Pj2kZM5XpyIeyFBTAVulL,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),1973-07-13,6HSXNV0b4M4cLJ7ljgVVeh,74ASZWbe4lXaubB36ztrGX,70,7
6ITR4bqkKZGyanAlQgXtyK,St. Louis To Liverpool,1964-11-01,6FT83pFXKhDlXDsNJFAHWz,293zczrfYafIItmnmM3coR,70,6
3x1CmNdXWU0DzpTZXFFRZu,Wish,1992-01-01,263aNAQCeFSWipk896byo6,7bu3H8JO7d0UbMoVzbo70s,73,7
4FCoFSNIFhK36holxHWCnc,Jar Of Flies,1994-01-01,7Fm3NhbAYHvTQUhboim9FB,64tNsm6TnZe2zpcMVMOoHL,72,1
58NXIEYqmq5dQHg9nV9duM,Dirt (2022 Remaster),1992-09-29,7FRfYOql61DGDp9VPPe2qA,64tNsm6TnZe2zpcMVMOoHL,77,4
58NXIEYqmq5dQHg9nV9duM,Dirt (2022 Remaster),1992-09-29,4A065x9kJt955eGVqf813g,64tNsm6TnZe2zpcMVMOoHL,77,1
4Cv61B08yHx3fwkylkhCxe,"Trilogy: Past, Present & Future",1980-01-01,0K2WjMLZYr09LKwurGRYRE,1Mxqyy3pSjf8kZZL4QVxS0,0,15
19sNgSx2E2F6IhlYsmRcur,Songs For Young Lovers,1954-01-01,0x0ffSAP6PkdoDgHOfroof,1Mxqyy3pSjf8kZZL4QVxS0,56,1
1gCLWt3kXk5kNTZdsx6P8a,Ultimate Sinatra,2015-04-21,3gcX6AddfEnG4SgfltfSUO,1Mxqyy3pSjf8kZZL4QVxS0,66,9
1kyb5tomEXcA106V57puFW,Strangers In The Night (Expanded Edition),1966-05-01,74VR3AkGPhbYXnxcOYa16x,1Mxqyy3pSjf8kZZL4QVxS0,68,1
2Xp6c8OMMolIoix6KLyun2,Nice 'n' Easy (Remastered / Expanded Edition),1960-07-01,5Z7bkW3dsu8jLdv3dEGxly,1Mxqyy3pSjf8kZZL4QVxS0,52,1
4kca7vXd1Wo5GE2DMafvMc,Songs For Swingin' Lovers! (Remastered),1956-03-01,2WaYW84yWij5NSCpgSeU2R,1Mxqyy3pSjf8kZZL4QVxS0,67,1
5Jxf3eOoGvWDGg957iXEkj,A Swingin' Affair! (Remastered / Expanded Edition),1957-06-01,4Z4eU8yoBtBGIQPQrhCFr2,1Mxqyy3pSjf8kZZL4QVxS0,54,16
3DdN3GRJj8YS0V0fiyXtbt,September Of My Years (Expanded Edition),1965-08-01,2ID3rNM3hFBjqrLcV0Wr0y,1Mxqyy3pSjf8kZZL4QVxS0,49,8
7FAo3wmrJNNzz2W5Z5ZG80,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",1964-01-01,0elmUoU7eMPwZX1Mw1MnQo,1Mxqyy3pSjf8kZZL4QVxS0,66,3
1kyb5tomEXcA106V57puFW,Strangers In The Night (Expanded Edition),1966-05-01,2cI7j96n1rfv4RNKuri4or,1Mxqyy3pSjf8kZZL4QVxS0,68,2
22KCcelRH1AeHz7S7x5XhY,Ultimate Sinatra: The Centennial Collection,2015-04-21,3Fyj22NPIu3kzhpu9KF7Bg,1Mxqyy3pSjf8kZZL4QVxS0,50,5
22KCcelRH1AeHz7S7x5XhY,Ultimate Sinatra: The Centennial Collection,2015-04-21,0QbRfr3pJtHGxhIpIMYmbN,1Mxqyy3pSjf8kZZL4QVxS0,50,21
67Evm6gPc9wFSUf1aXOrKO,The World We Knew,1967-08-01,4feXcsElKIVsGwkbnTHAfV,1Mxqyy3pSjf8kZZL4QVxS0,74,2
5xeMctXQWNmMq4aAjwuR3e,Unearthed,2003-01-01,76pllrWpfiCoLGhijQBYhO,6kACVPfCOnqzgfEF5ryl0x,62,13
3AMHMM2aNG6k3d7ybcQ5bY,Definitely Maybe,1994-08-29,6TlQ5fbojNRuG0hPQMbxeW,2DaxqgrOhkeH0fpeiQq2f4,0,3
0o1uFxZ1VTviqvNaYkTJek,The Freewheelin' Bob Dylan,1963-05-27,18GiV1BaXzPVYpp9rmOg0E,74ASZWbe4lXaubB36ztrGX,68,1
0zWsqSsamm615uHbVj7uiZ,Cease To Begin,2007-10-09,2IvNxLl01CTAfCOA103Tgx,0OdUWJ0sBjDrqHygGUXeCF,61,3
7xe8VI48TxUpU1IIo0RfGi,Blue Hawaii,1961-10-20,2MRJ3Oqb5yAONPvQyoWnQ9,43ZHCT0cAZBISjO8DG9PnE,75,5
7eqBAR9pblivMBOI70q2um,Homecoming,1972-01-01,4IU1RL4BKvFyXtbTwaHAvW,3vAaWhdBR38Q02ohXqaNHT,67,1
4jd6oC0It60c1J3GpXCv6M,Peter Gabriel 1: Car (Remastered),1977-01-01,1CM1wOqD2AIjt2MWd31LV2,7C4sUpWGlTy7IANjruj02I,66,2
2UDDZVesmQwA4aYfa55diS,American Beauty,1970-06-01,5ZLzl6T8JwqMTMdoE0nCbU,4TMHGUX5WI7OOm53PqSDAT,57,2
7mEjsBlRmfP63cH1gdPT6A,Best Of Blondie,1981-10-31,0a4agFmqHXxcZl1nho1BxM,4tpUmLEVLCGFr93o8hFFIB,68,1
0eFHYz8NmK75zSplL5qlfM,The Resistance,2009-09-10,0It6VJoMAare1zdV2wxqZq,12Chz98pHFMPJEknJQMWvI,74,3
0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,2006-06-19,3skn2lauGk7Dx6bVIt5DVj,12Chz98pHFMPJEknJQMWvI,78,2
1IeXdR2ptc5Jhxmko89CgE,Singles 1965-1967,2004-07-12,5rUwnfuvEebahvFInZB8mC,22bE4uQ6baNwSHPVcDxLCe,54,7
50o7kf2wLwVmOTVYJOTplm,Rubber Soul (Remastered),1965-12-03,3KfbEIOC7YIv90FIfNSZpo,3WrFJ7ztbogyGnTHbHJFl2,78,11
3ZGUBwDiY5HPOcWv4SBPQg,Wildflowers,1994-10-21,2Pr1nZpt8A8WP7QYpyq6L3,2UZMlIwnkgAEDBsw1Rejkn,69,1
6VNuZLF98tsRYgqlIXAVCD,Under the Pink,1994-01-31,1300POeOaj8qho30FRHjgf,1KsASRNugxU85T0u6zSg32,56,8
5qC5YqtLMlsm5Pyl6GtfpP,Surfacing,1997-09-01,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,64,7
3g9baRrkyeaxVVlKALv9Pr,Pieces Of You,1995-02-28,0OH8dSQmKm2zjhqRPYsk1h,4RnBFZRiMLRyZy0AzzTg2C,0,1
0BiNb8HYR4JvuxUa31Z58Q,Automatic For The People,1992-10-05,4jLv3tDBu8ww2R07DvL12s,5BcAKTbp20cv7tC5VqPFoC,74,10
4gEFOyes5HJJMIzTHlGG76,Music For All Occasions,1995-01-01,0o0QiBgJqMJjaZLSR4aJFj,4Ud7lY9V8pOyydumajSW3O,43,1
350LemPdU1JoLmQrLyAN0F,Billy Idol,1982-01-01,1gzIbdFnGJ226LTl0Cn2SX,7lzordPuZEXxwt9aoVZYmG,68,2
2N0AgtWbCmVoNUl2GN1opH,Dreamboat Annie,1975-01-01,5zH710lFSLtkHbMkslLDjR,4tX2TplrkIP4v05BNC903e,68,3
0VPad241NfcHMOXcRcLrDe,Dr. Feelgood,1989-01-01,65HA9FsYyA2xro9RzNlNmy,0cc6vw3VN8YlIcvr1v7tBL,1,5
6TLTd0P2CUI0Q29AQ1LyFi,Tom Petty & The Heartbreakers,1976-11-09,7MRyJPksH3G2cXHN8UKYzP,4tX2TplrkIP4v05BNC903e,69,10
2tzbNCAUTmW4MIM2Ulvrwl,Commodores,1977-01-01,1JQ6Xm1JrvHfvAqhl5pwaA,6twIAGnYuIT1pncMAsXnEm,73,9
4VykjLwkyfKMZVLrJJVrYh,Every Picture Tells A Story,1971-05-18,6rovOdp3HgK1DeAMYDzoA7,2y8Jo9CKhJvtfeKOsYzRdT,66,5
4jd6oC0It60c1J3GpXCv6M,Peter Gabriel 1: Car (Remastered Version),1977-02-25,1CM1wOqD2AIjt2MWd31LV2,7C4sUpWGlTy7IANjruj02I,58,2
43L4t2oVmuJsudEls5C6Gh,Christopher Cross,1979-01-01,6Rd36fAvK6klQPYgx3534I,695W5F2Ih8dYahLdjVOIoH,68,6
2M6r8R8SZfy9D5io8aZYcs,Rock & Roll - The Best of The Robins,1998-01-01,0vGyXveSjPnALkLiqfZDOg,6TKOZZDd5uV5KnyC5G4MUt,33,4
5R27t83T8Jhltww09lriMo,The Legendary Masters Series (Volume 1),1990-01-01,56XoFI6v7kbGNdM8ALYWof,73sSFVlM6pkweLXE8qw1OS,46,8
0OrV6t1YYdWXmiOD4ot2iD,Flowers On The Wall: The Essential Statler Brothers 1964-1969,1996-03-12,3uG4ygD1bIP3YspJm9N4KO,5PSWc8Y94zFsAtZlTe7ipI,47,4
2x1Yi30lsWJUoBj1kmovnm,Toulouse Street,1972-01-01,7Ar4G7Ci11gpt6sfH9Cgz5,39T6qqI0jDtSWWioX8eGJz,72,1
1sY2wLftl601YlV9YUQFgW,Robbie Dupree,1980-12-01,7v5rsCN3LhX9XaIlWyTdx3,3jrgftS3TYbNxcPt5itKhz,51,1
5pnJrocLlZ3FWEbcr2PTz0,"Wednesday Morning, 3 A.M.",1964-10-19,5y788ya4NvwhBznoDIcXwK,70cRZdQywnSFp9pnc2WTCE,71,6
1RzrSgWinUzgsnw3oQDXOy,Red Rose Speedway,1973-04-30,0Oj0TT23GBH2XuHAaSsloH,3sFhA6G1N0gG1pszb6kk1m,54,2
69wjSAZXZiD2EBia3b3gxL,Piano Man (Legacy Edition),1973-11-07,70C4NyhjD5OZUMzvWZ3njJ,6zFYqv1mOsgBRQbae3JJ9e,71,2
6zjenDV68SpvM3oEhorTDm,Ringo,1973-01-01,1hwN2eAwsXgktvw9Qe8TrP,6DbJi8AcN5ANdtvJcwBSw8,56,3
50pzpI17hwQj7LKcOiLMFD,There Goes Rhymin' Simon,1973-05-05,3f0U5NaD1bCk8nmKpn2ZJY,2CvCyf1gEVhI0mX6aFXmVI,62,1
3BXYt786gAZkwLU6y8Blto,Crossroads,2010-09-03,6G9NH1wmTkux93eJ2Bf3Vd,22fUk65l9TfTRWwYrn5Mq9,0,5
